Attention Check,Vehicle Imagined,AV Experience,Primary Mode,ADAS Usage,Tech Confidence,Driving Experience,Continent,Gender,Age,Display,Answer Value,Video ID,Ethnicity,Country,Student,Employment,Driver Trust,Time To Event,Light Conditions,Weather,Scene,Road Type,Ego Fault,Point of Impact,Ego Avoidability,Ego Maneuver,Ego Speeding,Ego Violation,Other Maneuver,Other Speeding,Other Body Style,Other Violation,VRU Involvement,Impact Severity
Pass,HDV,No,Public Transport,Medium,Medium,<5,Africa,Female,25-45,HDV,0.0,F_S15r9hrNRm1JOWr,Black,South Africa,Yes,Full-Time,Medium,2.5,Normal,Cloudy,Highway,Highway,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Van,No,No,Minor
Pass,AV,No,Car,Medium,High,<5,Africa,Male,<25,AV,0.0,F_S15r9hrNRm1JOWr,Black,South Africa,Yes,Unemployed,Medium,2.5,Normal,Cloudy,Highway,Highway,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Van,No,No,Minor
Pass,HDV,Yes,Public Transport,Medium,High,<5,Africa,Female,25-45,HDV,1.0,F_S15r9hrNRm1JOWr,Black,South Africa,Yes,Unemployed,Low,2.5,Normal,Cloudy,Highway,Highway,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Van,No,No,Minor
Pass,AV,No,Public Transport,Low,High,<5,Europe,Male,25-45,AV,0.0,F_S15r9hrNRm1JOWr,Black,United Kingdom,Yes,Part-Time,Low,2.5,Normal,Cloudy,Highway,Highway,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Van,No,No,Minor
Pass,HDV,No,Bicycle/on foot,Low,High,<5,Europe,Female,25-45,HDV,0.0,F_5NSr3dcd8Qw8C5z,White,United Kingdom,No,Part-Time,High,0.5,Normal,Cloudy,Highway,Highway,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Van,No,No,Minor
Pass,HDV,No,Car,Low,High,5-10,Europe,Male,25-45,HDV,0.0,F_5NSr3dcd8Qw8C5z,Mixed,Spain,Yes,Unemployed,Medium,0.5,Normal,Cloudy,Highway,Highway,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Van,No,No,Minor
Pass,HDV,Yes,Car,Medium,High,<5,Africa,Female,25-45,HDV,1.0,F_5NSr3dcd8Qw8C5z,Black,South Africa,No,Full-Time,Medium,0.5,Normal,Cloudy,Highway,Highway,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Van,No,No,Minor
Pass,AV,No,Car,Medium,Medium,>10,Africa,Male,25-45,AV,0.0,F_5NSr3dcd8Qw8C5z,Black,South Africa,Yes,Part-Time,Medium,0.5,Normal,Cloudy,Highway,Highway,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Van,No,No,Minor
Pass,HDV,No,Public Transport,Low,High,<5,Europe,Male,<25,HDV,0.0,F_KqozztROEl9HHkA,Unknown,Belgium,No,Full-Time,High,1.0,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,AV,No,Public Transport,Medium,High,<5,Europe,Female,25-45,AV,0.0,F_KqozztROEl9HHkA,Black,Germany,No,Full-Time,Medium,1.0,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,AV,No,Car,Medium,Medium,>10,North America,Female,25-45,AV,0.0,F_KqozztROEl9HHkA,White,United States,Yes,Unknown,Low,1.0,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,HDV,No,Car,Low,Medium,<5,Africa,Female,25-45,HDV,1.0,F_KqozztROEl9HHkA,Black,South Africa,No,Full-Time,High,1.0,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,HDV,No,Car,Medium,Medium,5-10,Africa,Male,25-45,HDV,0.0,F_KqozztROEl9HHkA,Black,South Africa,No,Full-Time,Medium,1.0,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,HDV,No,Car,Low,High,>10,Africa,Female,45-65,HDV,0.0,F_KqozztROEl9HHkA,Black,South Africa,Yes,Unknown,Low,1.0,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,AV,No,Car,Low,Medium,<5,Europe,Female,45-65,AV,1.0,F_KqozztROEl9HHkA,Black,United Kingdom,Unknown,Unknown,Medium,1.0,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,AV,No,Car,Low,Medium,>10,North America,Female,25-45,AV,0.0,F_KqozztROEl9HHkA,Black,United States,Unknown,Unknown,Low,1.0,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,AV,No,Car,High,High,>10,Africa,Male,>65,AV,0.0,F_KqozztROEl9HHkA,Black,South Africa,No,Full-Time,Medium,1.0,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,HDV,No,Car,Medium,High,>10,Africa,Male,45-65,HDV,0.0,F_KqozztROEl9HHkA,Black,South Africa,No,Full-Time,High,1.0,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,HDV,No,Car,Low,High,>10,North America,Female,>65,HDV,0.0,F_8XlN1u8BJ9G1cZ2,White,United States,No,Part-Time,Medium,1.5,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,HDV,No,Public Transport,Medium,Medium,5-10,Europe,Other,25-45,HDV,0.0,F_8XlN1u8BJ9G1cZ2,White,Poland,No,Part-Time,Low,1.5,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,AV,No,Car,Low,High,>10,Europe,Female,45-65,AV,0.0,F_8XlN1u8BJ9G1cZ2,White,Italy,No,Part-Time,High,1.5,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,HDV,No,Public Transport,Low,High,5-10,Europe,Male,25-45,HDV,0.0,F_8XlN1u8BJ9G1cZ2,White,Poland,No,Full-Time,High,1.5,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,AV,No,Car,Low,High,>10,North America,Female,45-65,HDV,0.0,F_8XlN1u8BJ9G1cZ2,White,United States,No,Full-Time,Low,1.5,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,HDV,No,Public Transport,Low,Medium,5-10,Europe,Female,45-65,HDV,1.0,F_8XlN1u8BJ9G1cZ2,Black,United Kingdom,No,Unknown,Low,1.5,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,AV,No,Car,Medium,Medium,5-10,Africa,Female,25-45,AV,0.0,F_8XlN1u8BJ9G1cZ2,Black,South Africa,Yes,Full-Time,Medium,1.5,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,AV,Yes,Car,Medium,Medium,5-10,Africa,Female,45-65,AV,0.0,F_8XlN1u8BJ9G1cZ2,Black,South Africa,No,Full-Time,Medium,1.5,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,HDV,No,Car,Medium,Medium,5-10,Africa,Female,<25,AV,1.0,F_8XlN1u8BJ9G1cZ2,Black,South Africa,No,Full-Time,Low,1.5,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,HDV,Yes,Public Transport,Medium,High,<5,Africa,Female,<25,HDV,0.0,F_8XlN1u8BJ9G1cZ2,Black,South Africa,Yes,Full-Time,Medium,1.5,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,HDV,No,Car,Low,Medium,>10,North America,Female,45-65,HDV,0.0,F_ilRCsi3KYlk1yvY,White,United States,No,Full-Time,Medium,2.0,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,HDV,No,Car,Medium,Medium,>10,Europe,Female,25-45,HDV,0.0,F_ilRCsi3KYlk1yvY,White,United Kingdom,No,Full-Time,Medium,2.0,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,HDV,No,Public Transport,Medium,High,5-10,Africa,Male,25-45,HDV,0.0,F_ilRCsi3KYlk1yvY,Black,South Africa,No,Unemployed,Medium,2.0,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,AV,No,Car,Low,Medium,>10,Europe,Female,45-65,AV,0.0,F_ilRCsi3KYlk1yvY,White,United Kingdom,No,Part-Time,Low,2.0,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,HDV,No,Car,Medium,Low,5-10,Africa,Female,25-45,AV,0.0,F_ilRCsi3KYlk1yvY,Black,South Africa,No,Full-Time,Medium,2.0,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,AV,No,Car,Low,High,5-10,Africa,Female,25-45,AV,0.0,F_ilRCsi3KYlk1yvY,Mixed,South Africa,No,Full-Time,Low,2.0,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,AV,No,Car,Low,High,5-10,North America,Male,25-45,AV,0.0,F_ci8D9AqArHBN18j,White,Mexico,No,Unemployed,Medium,2.5,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,HDV,Yes,Car,Medium,Medium,5-10,Africa,Male,<25,HDV,0.0,F_ci8D9AqArHBN18j,Black,South Africa,Yes,Full-Time,High,2.5,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,HDV,No,Public Transport,Medium,High,<5,Africa,Male,<25,HDV,0.0,F_ci8D9AqArHBN18j,Black,South Africa,No,Full-Time,Medium,2.5,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,HDV,No,Car,Low,High,>10,Africa,Male,45-65,HDV,0.0,F_ci8D9AqArHBN18j,Mixed,South Africa,No,Full-Time,High,2.5,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,HDV,No,Public Transport,Low,High,<5,Europe,Male,<25,HDV,0.0,F_u90IfB1mhVBc5CR,White,Poland,No,Full-Time,Medium,0.5,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,HDV,No,Public Transport,High,High,<5,Asia,Female,25-45,HDV,1.0,F_u90IfB1mhVBc5CR,Asian,Canada,No,Part-Time,Medium,0.5,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,HDV,No,Bicycle/on foot,Low,Medium,>10,Europe,Male,25-45,HDV,1.0,F_u90IfB1mhVBc5CR,White,Belgium,No,Full-Time,Medium,0.5,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,HDV,No,Car,Medium,Medium,<5,Asia,Female,<25,HDV,0.0,F_u90IfB1mhVBc5CR,Black,South Africa,No,Full-Time,Medium,0.5,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,HDV,No,Car,Low,High,>10,Europe,Male,45-65,HDV,0.0,F_u90IfB1mhVBc5CR,White,United Kingdom,No,Unemployed,Low,0.5,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,AV,No,Car,Low,Medium,>10,Europe,Female,>65,AV,0.0,F_u90IfB1mhVBc5CR,White,United Kingdom,No,Unemployed,Low,0.5,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,AV,No,Public Transport,Medium,High,<5,Africa,Male,<25,AV,0.0,F_u90IfB1mhVBc5CR,Black,South Africa,No,Full-Time,Medium,0.5,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,HDV,No,Public Transport,Medium,High,>10,Africa,Female,45-65,HDV,0.0,F_u90IfB1mhVBc5CR,Unknown,South Africa,No,Full-Time,High,0.5,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,HDV,No,Car,Low,High,5-10,Africa,Female,45-65,AV,1.0,F_u90IfB1mhVBc5CR,Black,South Africa,No,Full-Time,High,0.5,Normal,Cloudy,Urban,Arterial,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Slow Down,No,Sedan,No,No,Minor
Pass,HDV,No,Public Transport,Low,High,>10,Europe,Male,25-45,HDV,0.0,F_Y99NhVh60mTrUFI,White,Portugal,No,Full-Time,High,1.0,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,HDV,No,Car,Medium,Medium,>10,North America,Female,25-45,HDV,0.0,F_Y99NhVh60mTrUFI,Asian,United States,Unknown,Unknown,Medium,1.0,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,HDV,No,Bicycle/on foot,Low,High,<5,Europe,Male,25-45,HDV,0.0,F_Y99NhVh60mTrUFI,White,Finland,No,Unemployed,High,1.0,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,AV,No,Public Transport,Low,Medium,>10,Europe,Female,>65,AV,1.0,F_Y99NhVh60mTrUFI,White,United Kingdom,No,Unemployed,Low,1.0,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,HDV,No,Car,Low,High,5-10,Africa,Female,25-45,HDV,0.0,F_Y99NhVh60mTrUFI,Black,South Africa,No,Full-Time,Low,1.0,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,AV,No,Car,Low,High,<5,Africa,Female,<25,AV,1.0,F_Y99NhVh60mTrUFI,Black,South Africa,Yes,Part-Time,High,1.0,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,HDV,No,Car,Medium,High,5-10,Africa,Male,25-45,HDV,0.0,F_Y99NhVh60mTrUFI,Black,South Africa,Yes,Full-Time,Medium,1.0,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,AV,No,Car,Medium,High,5-10,Africa,Male,25-45,AV,0.0,F_Y99NhVh60mTrUFI,Black,South Africa,No,Full-Time,Medium,1.0,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,HDV,No,Car,Medium,High,5-10,Africa,Female,25-45,HDV,0.0,F_Y99NhVh60mTrUFI,Black,South Africa,Yes,Full-Time,High,1.0,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,AV,No,Public Transport,Medium,High,<5,Africa,Female,25-45,AV,0.0,F_Y99NhVh60mTrUFI,Mixed,South Africa,Yes,Full-Time,Medium,1.0,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,AV,Yes,Car,Medium,Medium,5-10,Africa,Male,<25,AV,0.0,F_Y99NhVh60mTrUFI,Black,South Africa,Yes,Part-Time,Medium,1.0,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,AV,Yes,Car,High,High,5-10,Africa,Female,25-45,AV,0.0,F_Y99NhVh60mTrUFI,Black,South Africa,Unknown,Full-Time,High,1.0,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,HDV,No,Car,High,Medium,>10,Europe,Male,25-45,HDV,0.0,F_a2B963od2tWygta,White,United Kingdom,No,Full-Time,Low,1.5,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,AV,No,Public Transport,Low,Medium,>10,Europe,Female,25-45,AV,0.0,F_a2B963od2tWygta,White,United Kingdom,No,Full-Time,Low,1.5,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,Unknown,Yes,Car,Medium,Medium,5-10,Europe,Female,25-45,AV,0.0,F_a2B963od2tWygta,Unknown,Portugal,Unknown,Unknown,Medium,1.5,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,HDV,No,Car,Low,Medium,>10,North America,Male,45-65,HDV,0.0,F_a2B963od2tWygta,Black,United States,Unknown,Unknown,Medium,1.5,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,AV,No,Public Transport,Low,Medium,<5,Europe,Male,<25,AV,0.0,F_a2B963od2tWygta,White,United Kingdom,Yes,Unemployed,High,1.5,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,AV,No,Public Transport,Low,Medium,>10,Europe,Female,>65,AV,1.0,F_a2B963od2tWygta,White,United Kingdom,No,Unemployed,Low,1.5,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,AV,No,Car,Medium,Medium,5-10,Africa,Female,25-45,AV,0.0,F_a2B963od2tWygta,Black,South Africa,Yes,Full-Time,Medium,1.5,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,AV,No,Car,Medium,Medium,5-10,Africa,Female,25-45,AV,0.0,F_a2B963od2tWygta,Black,South Africa,Yes,Full-Time,High,1.5,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,HDV,No,Car,Medium,High,5-10,North America,Male,25-45,HDV,0.0,F_tMo8GndxgiWmpSS,White,Canada,No,Unknown,Medium,2.0,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,HDV,No,Bicycle/on foot,Low,Medium,>10,Europe,Female,>65,HDV,0.0,F_tMo8GndxgiWmpSS,White,United Kingdom,No,Part-Time,Medium,2.0,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,HDV,No,Car,Low,Medium,>10,North America,Female,45-65,HDV,1.0,F_tMo8GndxgiWmpSS,White,Canada,No,Part-Time,Medium,2.0,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,HDV,No,Car,High,High,5-10,Africa,Female,25-45,HDV,1.0,F_tMo8GndxgiWmpSS,Black,South Africa,Yes,Part-Time,Low,2.0,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,HDV,No,Car,Low,High,>10,North America,Female,45-65,HDV,0.0,F_jNcCQQ5dOBSs1eq,White,United States,Unknown,Unknown,Low,2.5,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,AV,No,Car,Low,Medium,5-10,Europe,Female,25-45,AV,0.0,F_jNcCQQ5dOBSs1eq,White,United Kingdom,No,Full-Time,Low,2.5,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,AV,No,Car,Low,Medium,>10,North America,Female,45-65,AV,0.0,F_jNcCQQ5dOBSs1eq,Black,United States,No,Full-Time,Low,2.5,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,HDV,No,Car,Low,Medium,>10,North America,Male,45-65,HDV,1.0,F_jNcCQQ5dOBSs1eq,White,United States,No,Unemployed,Low,2.5,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,HDV,No,Bicycle/on foot,Low,Medium,>10,Europe,Female,>65,HDV,0.0,F_jNcCQQ5dOBSs1eq,White,United Kingdom,No,Unemployed,Medium,2.5,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,AV,No,Bicycle/on foot,Low,Medium,<5,Europe,Female,25-45,AV,0.0,F_jNcCQQ5dOBSs1eq,White,United Kingdom,Unknown,Unemployed,Low,2.5,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,AV,No,Car,Low,High,<5,Africa,Female,<25,AV,1.0,F_jNcCQQ5dOBSs1eq,Black,South Africa,Yes,Part-Time,High,2.5,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,AV,No,Car,Low,High,>10,Africa,Male,45-65,AV,0.0,F_jNcCQQ5dOBSs1eq,Black,South Africa,Yes,Full-Time,Low,2.5,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,HDV,Yes,Public Transport,High,High,>10,Africa,Female,<25,HDV,1.0,F_jNcCQQ5dOBSs1eq,Black,South Africa,Yes,Full-Time,High,2.5,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,AV,Yes,Public Transport,High,High,<5,Africa,Male,<25,HDV,0.0,F_jNcCQQ5dOBSs1eq,White,South Africa,Yes,Full-Time,High,2.5,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,AV,No,Car,Low,High,5-10,North America,Female,25-45,AV,0.0,F_Tm7FngAdamAZQM1,Mixed,Mexico,No,Full-Time,Low,0.5,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,AV,No,Car,Medium,Medium,>10,Africa,Female,>65,AV,1.0,F_Tm7FngAdamAZQM1,Black,South Africa,Unknown,Unknown,Low,0.5,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,HDV,No,Car,Medium,High,>10,Africa,Male,>65,HDV,1.0,F_Tm7FngAdamAZQM1,Unknown,South Africa,No,Full-Time,Medium,0.5,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,HDV,No,Car,Low,Medium,>10,North America,Female,45-65,HDV,1.0,F_Tm7FngAdamAZQM1,Black,United States,No,Unemployed,Low,0.5,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,HDV,Yes,Public Transport,Medium,High,<5,Africa,Female,<25,HDV,0.0,F_Tm7FngAdamAZQM1,Black,South Africa,Yes,Part-Time,High,0.5,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,HDV,No,Public Transport,Medium,High,5-10,Africa,Male,25-45,HDV,0.0,F_Tm7FngAdamAZQM1,Black,South Africa,No,Full-Time,High,0.5,Dark,Clear,Urban,Signalized Intersection,Yes,Rear-End,Clearly Avoidable,Turning,No,No,Slow Down,No,Sedan,No,Yes,Minor
Pass,AV,No,Bicycle/on foot,Low,High,>10,Europe,Male,45-65,AV,1.0,F_Zjl8lGm9AQvXEyu,White,United Kingdom,No,Full-Time,Low,1.0,Dark,Rain,Urban,Signalized Intersection,No,T-bone,Unavoidable,Go Straight,No,No,Turning,No,Sedan,No,No,Moderate
Pass,AV,No,Public Transport,Medium,High,5-10,Africa,Male,25-45,AV,1.0,F_Zjl8lGm9AQvXEyu,Black,South Africa,No,Part-Time,Medium,1.0,Dark,Rain,Urban,Signalized Intersection,No,T-bone,Unavoidable,Go Straight,No,No,Turning,No,Sedan,No,No,Moderate
